customer_id,first_name,last_name,email,phone,has_email,has_phone,has_contact,city,last_purchase_date,recency_days,frequency,monetary_value,R_score,F_score,M_score,RFM_Score,Segment
2226.0,Olev,Arro,olev.arro@hot.ee,+37283725804,True,True,True,Jõhvi,2024-08-31,181,4,702.0,3,4,3,10,Loyal
2227.0,Mihkel,Rosin,mihkel.rosin@yahoo.com,+37252307791,True,True,True,Narva,2024-11-21,99,4,1040.72,4,4,4,12,Loyal
2228.0,Mart,Lõhmus,mart.lohmus@hot.ee,+37251828870,True,True,True,Narva,2024-11-04,116,4,737.26,4,4,3,11,Loyal
2229.0,Liis,Liiv,liis.liiv@hot.ee,+37251640776,True,True,True,Tallinn,2025-01-15,44,1,592.8,5,1,2,8,Potential
2230.0,Jüri,Veski,juri.veski@mail.ee,+37288187000,True,True,True,Tallinn,2023-10-22,495,4,814.97,1,4,3,8,Potential
2231.0,Enn,Raid,enn.raid@gmail.com,+37252044064,True,True,True,Tallinn,2024-09-24,157,3,1071.04,3,3,4,10,Loyal
2232.0,Olev,Talvik,olev.talvik@hot.ee,+37255583236,True,True,True,Tallinn,2023-10-28,489,1,166.27,1,1,1,3,Lost
2233.0,Andres,Laas,andres.laas@gmail.com,+37257300044,True,True,True,Tallinn,2024-12-04,86,1,989.97,4,1,4,9,Potential
2235.0,Kristi,Nõmm,kristi.nomm@gmail.com,+37255010047,True,True,True,Narva,2024-12-09,81,4,988.37,4,4,4,12,Loyal
2236.0,Rasmus,Veski,rasmus.veski@gmail.com,+37254436730,True,True,True,Paide,2024-08-21,191,2,235.49,3,2,1,6,At Risk
2238.0,Tõnu,Kull,tonu.kull@gmail.com,+37255680772,True,True,True,Rakvere,2024-12-30,60,2,447.65999999999997,4,2,2,8,Potential
2239.0,Sander,Ilves,sander.ilves@gmail.com,+37284090099,True,True,True,Tallinn,2024-11-19,101,1,184.07,4,1,1,6,At Risk
2240.0,Urmas,Lass,urmas.lass@outlook.com,+37258385175,True,True,True,Tallinn,2025-02-06,22,6,1603.35,5,5,5,15,VIP Champions
2241.0,Lea,Mets,lea.mets@telia.ee,+37285408965,True,True,True,Pärnu,2024-06-15,258,3,612.84,2,3,2,7,Potential
2242.0,Ene,Kull,ene.kull@hot.ee,+37251750547,True,True,True,Tartu,2025-02-04,24,5,1695.49,5,5,5,15,VIP Champions
2243.0,Anna,Veski,anna.veski@yahoo.com,+37256317331,True,True,True,Pärnu,2024-07-07,236,3,1078.13,2,3,4,9,Potential
2244.0,Aivar,Ilves,aivar.ilves@gmail.com,+37286517331,True,True,True,Rakvere,2025-01-29,30,4,852.81,5,4,3,12,Loyal
2245.0,Kevin,Liiv,kevin.liiv@yahoo.com,+37258652530,True,True,True,Tallinn,2024-11-18,102,5,1724.15,4,5,5,14,VIP Champions
2246.0,Kadri,Nurk,kadri.nurk@gmail.com,+37253073375,True,True,True,Paide,2025-01-21,38,2,126.08000000000001,5,2,1,8,Potential
2247.0,Külli,Pihl,kulli.pihl@hot.ee,+37251089802,True,True,True,Jõhvi,2024-08-21,191,3,1006.4100000000001,3,3,4,10,Loyal
2248.0,Kristiina,Lill,kristiina.lill@mail.ee,+37253095636,True,True,True,Tallinn,2023-08-19,559,3,1829.2,1,3,5,9,Potential
2249.0,Ago,Koppel,ago.koppel@yahoo.com,+37256069047,True,True,True,Tallinn,2024-12-17,73,2,582.76,4,2,2,8,Potential
2250.0,Heino,Kivi,heino.kivi@telia.ee,+37286183955,True,True,True,Kuressaare,2024-04-03,331,2,269.53999999999996,1,2,1,4,At Risk
2251.0,Rein,Orav,rein.orav@gmail.com,+37259689149,True,True,True,Tallinn,2024-07-24,219,3,718.16,2,3,3,8,Potential
2252.0,Reet,Laas,reet.laas@outlook.com,+37282687935,True,True,True,Tallinn,2024-12-30,60,4,1381.27,4,4,4,12,Loyal
2253.0,Kati,Luik,kati.luik@telia.ee,+37285073805,True,True,True,Tallinn,2023-12-03,453,1,307.24,1,1,1,3,Lost
2254.0,Kristjan,Roots,kristjan.roots@telia.ee,+37257790221,True,True,True,Tallinn,2023-10-19,498,1,848.85,1,1,3,5,At Risk
2255.0,Nele,Rebane,nele.rebane@yahoo.com,+37251496896,True,True,True,Tallinn,2024-11-28,92,3,577.66,4,3,2,9,Potential
2256.0,Urmas,Põld,urmas.pold@mail.ee,+37259922667,True,True,True,Pärnu,2024-09-12,169,5,2433.85,3,5,5,13,VIP Champions
2257.0,Katrin,Järv,katrin.jarv@mail.ee,+37258414496,True,True,True,Tartu,2024-11-30,90,7,2165.37,4,5,5,14,VIP Champions
2258.0,Enn,Saar,enn.saar@telia.ee,+37259945656,True,True,True,Tartu,2024-11-04,116,1,15.09,4,1,1,6,At Risk
2259.0,Margus,Laas,margus.laas@telia.ee,+37255902282,True,True,True,Pärnu,2024-05-12,292,3,646.35,2,3,3,8,Potential
2260.0,Karin,Org,karin.org@outlook.com,+37257621015,True,True,True,Tallinn,2024-11-09,111,2,317.53000000000003,4,2,1,7,Potential
2261.0,Kristjan,Rand,kristjan.rand@outlook.com,+37256939485,True,True,True,Tallinn,2025-01-20,39,3,887.48,5,3,3,11,Loyal
2262.0,Mart,Lõoke,mart.looke@mail.ee,+37252422875,True,True,True,Tallinn,2023-02-14,745,1,304.14,1,1,1,3,Lost
2264.0,Katrin,Laas,katrin.laas@yahoo.com,+37254737157,True,True,True,Pärnu,2024-12-27,63,5,528.28,4,5,2,11,Loyal
2265.0,Sander,Mägi,sander.magi@hot.ee,+37257811599,True,True,True,Pärnu,2024-02-07,387,4,1683.88,1,4,5,10,Loyal
2266.0,Toomas,Kivi,toomas.kivi@telia.ee,+37252976477,True,True,True,Pärnu,2024-07-23,220,2,371.47,2,2,2,6,At Risk
2267.0,Terje,Tamm,terje.tamm@gmail.com,+37259127609,True,True,True,Tartu,2024-08-28,184,3,1240.48,3,3,4,10,Loyal
2269.0,Merle,Mets,merle.mets@outlook.com,+37259976055,True,True,True,Jõhvi,2025-02-05,23,2,381.59999999999997,5,2,2,9,Potential
2270.0,Hille,Sepp,hille.sepp@outlook.com,+37288079904,True,True,True,Tallinn,2024-12-11,79,7,2488.45,4,5,5,14,VIP Champions
2271.0,Liis,Põld,liis.pold@hot.ee,+37251038596,True,True,True,Pärnu,2025-02-20,8,1,231.13,5,1,1,7,Potential
2272.0,Taavi,Pihl,taavi.pihl@hot.ee,+37255256986,True,True,True,Võru,2025-02-07,21,7,1574.51,5,5,5,15,VIP Champions
2273.0,Kaido,Liiv,kaido.liiv@outlook.com,+37255446394,True,True,True,Tartu,2023-07-20,589,1,541.98,1,1,2,4,At Risk
2274.0,Grete,Mets,,+37255376612,False,True,True,Tartu,2024-10-09,142,3,417.47,3,3,2,8,Potential
2275.0,Sirje,Järv,,+37258465133,False,True,True,Tallinn,2024-12-25,65,3,858.98,4,3,3,10,Loyal
2276.0,Kalev,Kukk,kalev.kukk@yahoo.com,+37255874488,True,True,True,Tartu,2024-03-19,346,2,693.0,1,2,3,6,At Risk
2277.0,Meelis,Lepp,meelis.lepp@outlook.com,+37257829797,True,True,True,Narva,2024-04-14,320,3,1016.62,2,3,4,9,Potential
2279.0,Ants,Puusepp,ants.puusepp@gmail.com,+37281380865,True,True,True,Tartu,2025-02-19,9,5,2683.8599999999997,5,5,5,15,VIP Champions
2281.0,Maris,Kuusik,maris.kuusik@telia.ee,+37287116734,True,True,True,Tartu,2024-11-26,94,5,1148.76,4,5,4,13,VIP Champions
2282.0,Margus,Pärn,margus.parn@hot.ee,+37251340618,True,True,True,Paide,2024-12-12,78,3,732.34,4,3,3,10,Loyal
2284.0,Liis,Järv,liis.jarv@outlook.com,+37283527729,True,True,True,Tallinn,2023-06-04,635,1,210.36,1,1,1,3,Lost
2285.0,Maie,Pärn,maie.parn@hot.ee,+37253882107,True,True,True,Pärnu,2025-01-15,44,5,2925.69,5,5,5,15,VIP Champions
2286.0,Jüri,Salu,juri.salu@yahoo.com,+37257210098,True,True,True,Tartu,2024-12-23,67,1,727.29,4,1,3,8,Potential
2287.0,Aili,Mägi,aili.magi@mail.ee,+37259525316,True,True,True,Valga,2024-06-19,254,3,177.58,2,3,1,6,At Risk
2288.0,Tiit,Arro,tiit.arro@hot.ee,+37256674016,True,True,True,Tallinn,2025-01-15,44,2,2015.75,5,2,5,12,Loyal
2289.0,Maie,Arro,maie.arro@hot.ee,+37255318086,True,True,True,Narva,2024-07-20,223,2,562.2,2,2,2,6,At Risk
2290.0,Arvo,Paas,arvo.paas@yahoo.com,+37284712862,True,True,True,Rakvere,2025-01-07,52,4,536.4,5,4,2,11,Loyal
2291.0,Liis,Kukk,liis.kukk@telia.ee,+37254210298,True,True,True,Pärnu,2024-04-17,317,2,986.24,2,2,4,8,Potential
2292.0,Marko,Aas,marko.aas@outlook.com,+37254266903,True,True,True,Haapsalu,2024-11-26,94,1,86.14,4,1,1,6,At Risk
2293.0,Siim,Vaher,siim.vaher@mail.ee,+37259756403,True,True,True,Tartu,2024-06-11,262,1,417.66,2,1,2,5,At Risk
2294.0,Merle,Luik,merle.luik@hot.ee,+37252657756,True,True,True,Narva,2024-10-06,145,3,1158.1299999999999,3,3,4,10,Loyal
2295.0,Tõnu,Nurk,tonu.nurk@outlook.com,+37287905650,True,True,True,Tartu,2024-07-16,227,3,889.21,2,3,3,8,Potential
2296.0,Rain,Pihl,,+37257585012,False,True,True,Viljandi,2025-02-02,26,3,1432.91,5,3,5,13,VIP Champions
2297.0,Ene,Lill,ene.lill@gmail.com,+37251913205,True,True,True,Pärnu,2024-12-11,79,3,556.09,4,3,2,9,Potential
2298.0,Heino,Lõhmus,heino.lohmus@hot.ee,+37281444487,True,True,True,Tallinn,2024-11-29,91,4,636.19,4,4,3,11,Loyal
2299.0,Indrek,Kuusk,,+37252521264,False,True,True,Pärnu,2024-03-26,339,5,2115.43,1,5,5,11,Loyal
2300.0,Piret,Raud,piret.raud@telia.ee,+37257549870,True,True,True,Tallinn,2024-11-14,106,3,689.77,4,3,3,10,Loyal
2301.0,Siim,Nõmm,siim.nomm@mail.ee,+37252789497,True,True,True,Tartu,2025-01-23,36,3,657.58,5,3,3,11,Loyal
2302.0,Urmas,Tammik,urmas.tammik@mail.ee,+37257624966,True,True,True,Tartu,2024-12-30,60,5,2127.16,4,5,5,14,VIP Champions
2303.0,Annika,Saar,annika.saar@gmail.com,+37257990312,True,True,True,Pärnu,2024-12-03,87,3,1795.17,4,3,5,12,Loyal
2304.0,Tiit,Rosin,tiit.rosin@mail.ee,+37252703518,True,True,True,Tallinn,2024-12-04,86,4,1160.54,4,4,4,12,Loyal
2305.0,Mart,Nõmm,mart.nomm@gmail.com,+37282110449,True,True,True,Paide,2023-12-03,453,2,724.08,1,2,3,6,At Risk
2306.0,Heino,Luik,heino.luik@mail.ee,+37252462185,True,True,True,Narva,2024-01-25,400,2,574.12,1,2,2,5,At Risk
2307.0,Väino,Kukk,vaino.kukk@mail.ee,+37289944594,True,True,True,Kuressaare,2024-08-30,182,2,616.51,3,2,2,7,Potential
2308.0,Ants,Teder,ants.teder@outlook.com,+37258842146,True,True,True,Tallinn,2023-11-16,470,1,269.85,1,1,1,3,Lost
2309.0,Elis,Saar,,+37256461532,False,True,True,Tartu,2023-08-15,563,1,67.75,1,1,1,3,Lost
2310.0,Tiina,Hurt,,+37251165120,False,True,True,Tallinn,2023-10-19,498,1,153.11,1,1,1,3,Lost
2311.0,Mihkel,Saar,mihkel.saar@mail.ee,+37258348800,True,True,True,Viljandi,2024-01-18,407,3,741.72,1,3,3,7,Potential
2312.0,Marko,Kallas,marko.kallas@gmail.com,+37252215658,True,True,True,Tartu,2025-12-26,-301,5,1301.72,5,5,4,14,VIP Champions
2313.0,Mart,Kõiv,mart.koiv@mail.ee,+37257855776,True,True,True,Pärnu,2025-01-22,37,1,1129.05,5,1,4,10,Loyal
2315.0,Anna,Männik,anna.mannik@telia.ee,+37285412444,True,True,True,Narva,2024-12-25,65,2,229.17000000000002,4,2,1,7,Potential
2317.0,Pille,Raud,pille.raud@gmail.com,+37281650599,True,True,True,Haapsalu,2024-03-24,341,5,2142.56,1,5,5,11,Loyal
2318.0,Anu,Teder,anu.teder@yahoo.com,+37258920355,True,True,True,Tartu,2025-01-31,28,11,3148.8,5,5,5,15,VIP Champions
2319.0,Kristiina,Lass,kristiina.lass@telia.ee,+37259413300,True,True,True,Tartu,2024-05-23,281,1,201.14,2,1,1,4,At Risk
2323.0,Arvo,Kaalep,arvo.kaalep@mail.ee,+37254889319,True,True,True,Tallinn,2025-02-23,5,1,385.32,5,1,2,8,Potential
2324.0,Marko,Ilves,marko.ilves@hot.ee,+37283177172,True,True,True,Tartu,2024-09-15,166,3,949.1399999999999,3,3,3,9,Potential
2326.0,Tarmo,Luik,tarmo.luik@gmail.com,+37282764560,True,True,True,Tallinn,2024-12-20,70,3,951.23,4,3,3,10,Loyal
2327.0,Arvo,Arro,arvo.arro@yahoo.com,+37252430225,True,True,True,Tallinn,2024-05-17,287,4,2282.28,2,4,5,11,Loyal
2328.0,Anu,Kuusk,anu.kuusk@mail.ee,+37259501837,True,True,True,Paide,2025-02-02,26,2,420.52,5,2,2,9,Potential
2329.0,Indrek,Puusepp,indrek.puusepp@hot.ee,+37259414544,True,True,True,Rakvere,2025-02-27,1,1,198.29,5,1,1,7,Potential
2330.0,Nele,Pihl,nele.pihl@telia.ee,+37253354903,True,True,True,Pärnu,2024-10-08,143,5,1426.6,3,5,5,13,VIP Champions
2331.0,Katrin,Kivi,katrin.kivi@mail.ee,+37253233709,True,True,True,Tallinn,2025-02-19,9,6,1215.71,5,5,4,14,VIP Champions
2332.0,Marika,Toom,marika.toom@outlook.com,+37253441460,True,True,True,Pärnu,2024-12-27,63,3,1278.22,4,3,4,11,Loyal
2333.0,Kristiina,Lill,kristiina.lill@yahoo.com,+37255958460,True,True,True,Tallinn,2025-02-08,20,2,1732.25,5,2,5,12,Loyal
2334.0,Liina,Must,,+37252816245,False,True,True,Tallinn,2025-02-21,7,1,318.5,5,1,1,7,Potential
2335.0,Kersti,Laas,kersti.laas@outlook.com,+37251108018,True,True,True,Tartu,2024-12-08,82,5,1602.8700000000001,4,5,5,14,VIP Champions
2336.0,Lea,Orav,lea.orav@telia.ee,+37251621010,True,True,True,Rakvere,2024-11-11,109,2,861.12,4,2,3,9,Potential
2337.0,Enn,Põld,enn.pold@yahoo.com,+37254549646,True,True,True,Tartu,2024-10-10,141,5,1569.08,3,5,5,13,VIP Champions
2338.0,Kevin,Pärn,kevin.parn@telia.ee,+37256705581,True,True,True,Tallinn,2023-11-06,480,2,368.82,1,2,2,5,At Risk
2339.0,Margus,Lass,margus.lass@outlook.com,+37255671285,True,True,True,Kuressaare,2023-10-05,512,2,661.17,1,2,3,6,At Risk
2341.0,Jüri,Männik,juri.mannik@gmail.com,+37259242850,True,True,True,Tallinn,2024-09-28,153,1,94.76,3,1,1,5,At Risk
2342.0,Andres,Saar,andres.saar@hot.ee,+37259490184,True,True,True,Pärnu,2024-06-23,250,3,880.46,2,3,3,8,Potential
2343.0,Tarmo,Nõmm,tarmo.nomm@outlook.com,+37255818430,True,True,True,Jõhvi,2024-12-23,67,7,3118.4500000000003,4,5,5,14,VIP Champions
2344.0,Liis,Lõoke,liis.looke@gmail.com,+37251916326,True,True,True,Tartu,2023-08-14,564,3,620.4300000000001,1,3,2,6,At Risk
2346.0,Külli,Kuusik,kulli.kuusik@telia.ee,+37259382192,True,True,True,Tallinn,2024-11-05,115,4,754.0,4,4,3,11,Loyal
2347.0,Lea,Aas,,+37254950765,False,True,True,Pärnu,2024-11-06,114,4,610.02,4,4,2,10,Loyal
2348.0,Marika,Puusepp,marika.puusepp@gmail.com,+37284084391,True,True,True,Haapsalu,2025-02-19,9,3,1432.38,5,3,5,13,VIP Champions
2349.0,Ene,Rebane,ene.rebane@gmail.com,+37254184096,True,True,True,Jõhvi,2025-02-18,10,5,1932.51,5,5,5,15,VIP Champions
2350.0,Madis,Sild,madis.sild@mail.ee,+37256627770,True,True,True,Haapsalu,2024-09-09,172,3,532.15,3,3,2,8,Potential
2351.0,Lauri,Nõmm,lauri.nomm@telia.ee,+37257196649,True,True,True,Tartu,2025-02-25,3,4,1632.3,5,4,5,14,VIP Champions
2353.0,Elis,Põld,,+37285477381,False,True,True,Tallinn,2024-06-25,248,4,697.72,2,4,3,9,Potential
2354.0,Rain,Männik,rain.mannik@gmail.com,+37251131098,True,True,True,Tallinn,2024-11-27,93,1,328.86,4,1,1,6,At Risk
2355.0,Indrek,Mets,indrek.mets@mail.ee,+37255420622,True,True,True,Pärnu,2024-06-08,265,4,1556.09,2,4,5,11,Loyal
2356.0,Meelis,Kaalep,meelis.kaalep@outlook.com,+37255148816,True,True,True,Tallinn,2024-04-01,333,2,1273.31,1,2,4,7,Potential
2357.0,Rein,Valk,,+37256747709,False,True,True,Kuressaare,2024-03-27,338,2,330.24,1,2,1,4,At Risk
2358.0,Elis,Liiv,elis.liiv@hot.ee,+37252509531,True,True,True,Narva,2024-10-07,144,1,154.71,3,1,1,5,At Risk
2359.0,Rein,Rand,rein.rand@yahoo.com,+37251615547,True,True,True,Tallinn,2024-07-15,228,3,776.53,2,3,3,8,Potential
2360.0,Katrin,Luik,katrin.luik@hot.ee,+37259537997,True,True,True,Tallinn,2024-07-22,221,3,720.85,2,3,3,8,Potential
2362.0,Laura,Paas,laura.paas@mail.ee,+37253452759,True,True,True,Tartu,2024-08-14,198,2,478.46999999999997,3,2,2,7,Potential
2363.0,Tõnu,Tamm,tonu.tamm@hot.ee,+37258432525,True,True,True,Tallinn,2025-01-16,43,5,1857.31,5,5,5,15,VIP Champions
2365.0,Väino,Mägi,vaino.magi@gmail.com,+37254838447,True,True,True,Tallinn,2024-10-16,135,3,733.0899999999999,3,3,3,9,Potential
2366.0,Liis,Kuusik,liis.kuusik@outlook.com,+37253166467,True,True,True,Tallinn,2025-02-09,19,4,422.29999999999995,5,4,2,11,Loyal
2367.0,Ülle,Tamm,,+37257434689,False,True,True,Tallinn,2023-08-30,548,1,520.86,1,1,2,4,At Risk
2368.0,Ene,Kivi,ene.kivi@hot.ee,+37251247513,True,True,True,Tallinn,2024-07-30,213,3,1070.57,2,3,4,9,Potential
2369.0,Katrin,Kull,katrin.kull@outlook.com,+37255737942,True,True,True,Tallinn,2024-10-04,147,3,756.3,3,3,3,9,Potential
2370.0,Jaak,Nurk,jaak.nurk@yahoo.com,+37257080024,True,True,True,Kuressaare,2024-04-21,313,3,742.4100000000001,2,3,3,8,Potential
2371.0,Ülle,Teder,ulle.teder@outlook.com,+37253928392,True,True,True,Tartu,2025-01-30,29,4,1542.46,5,4,5,14,VIP Champions
2372.0,Marko,Roots,marko.roots@gmail.com,+37285796501,True,True,True,Narva,2023-01-24,766,1,421.52,1,1,2,4,At Risk
2373.0,Mart,Mägi,,+37252360291,False,True,True,Pärnu,2024-08-01,211,4,904.22,2,4,3,9,Potential
2374.0,Maris,Lepp,maris.lepp@yahoo.com,+37286142038,True,True,True,Tallinn,2025-02-04,24,2,249.3,5,2,1,8,Potential
2375.0,Väino,Pärn,vaino.parn@gmail.com,+37253985701,True,True,True,Tartu,2024-08-21,191,3,883.77,3,3,3,9,Potential
2377.0,Anu,Kivi,,+37255450810,False,True,True,Valga,2023-08-20,558,3,568.51,1,3,2,6,At Risk
2378.0,Mart,Paju,mart.paju@hot.ee,+37255577343,True,True,True,Tallinn,2025-02-04,24,2,397.3,5,2,2,9,Potential
2379.0,Marika,Rosin,marika.rosin@outlook.com,+37256355513,True,True,True,Pärnu,2024-07-03,240,3,1171.6399999999999,2,3,4,9,Potential
2380.0,Marit,Kivi,,+37257916299,False,True,True,Tartu,2024-11-30,90,6,1516.83,4,5,5,14,VIP Champions
2381.0,Väino,Lõoke,vaino.looke@hot.ee,+37288887468,True,True,True,Narva,2024-07-13,230,3,1391.22,2,3,4,9,Potential
2382.0,Lauri,Roots,lauri.roots@gmail.com,+37256033600,True,True,True,Tallinn,2024-12-15,75,3,740.83,4,3,3,10,Loyal
2383.0,Erkki,Arro,erkki.arro@mail.ee,+37252503756,True,True,True,Pärnu,2025-02-25,3,1,310.9,5,1,1,7,Potential
2386.0,Mihkel,Tamm,mihkel.tamm@gmail.com,+37258707251,True,True,True,Tallinn,2024-04-14,320,3,515.5899999999999,2,3,2,7,Potential
2387.0,Sandra,Lill,sandra.lill@gmail.com,+37258149793,True,True,True,Tartu,2024-12-16,74,3,1422.89,4,3,4,11,Loyal
2388.0,Rein,Rand,rein.rand@gmail.com,+37254088392,True,True,True,Tartu,2024-07-20,223,2,1098.67,2,2,4,8,Potential
2389.0,Kevin,Kaalep,kevin.kaalep@telia.ee,+37281193600,True,True,True,Tartu,2024-10-21,130,2,361.25,3,2,2,7,Potential
2390.0,Triin,Lill,triin.lill@telia.ee,+37253780596,True,True,True,Tartu,2024-11-27,93,5,1336.33,4,5,4,13,VIP Champions
2392.0,Kristiina,Talvik,kristiina.talvik@mail.ee,+37285968690,True,True,True,Kuressaare,2024-02-26,368,2,475.53999999999996,1,2,2,5,At Risk
2393.0,Mihkel,Saar,mihkel.saar@telia.ee,+37254997415,True,True,True,Tallinn,2024-08-30,182,1,437.68,3,1,2,6,At Risk
2394.0,Marika,Koppel,marika.koppel@yahoo.com,+37253431187,True,True,True,Tallinn,2025-02-20,8,4,1319.6699999999998,5,4,4,13,VIP Champions
2395.0,Ülle,Nõmm,,+37256680804,False,True,True,Tallinn,2023-05-09,661,1,72.6,1,1,1,3,Lost
2396.0,Heino,Aas,heino.aas@mail.ee,+37288967501,True,True,True,Narva,2025-02-05,23,6,1899.01,5,5,5,15,VIP Champions
2397.0,Kalev,Puusepp,kalev.puusepp@outlook.com,+37253679011,True,True,True,Rakvere,2024-07-12,231,4,2847.6800000000003,2,4,5,11,Loyal
2398.0,Kadri,Värk,,+37251144517,False,True,True,Tallinn,2024-09-09,172,1,459.76,3,1,2,6,At Risk
2399.0,Sander,Kallas,sander.kallas@yahoo.com,+37288748899,True,True,True,Tartu,2024-03-18,347,1,209.05,1,1,1,3,Lost
2400.0,Kati,Lõoke,kati.looke@outlook.com,+37282168563,True,True,True,Kuressaare,2026-03-12,-377,3,1333.62,5,3,4,12,Loyal
2401.0,Ants,Saar,,+37251195444,False,True,True,Tallinn,2024-12-24,66,2,731.37,4,2,3,9,Potential
2402.0,Merike,Järv,merike.jarv@outlook.com,+37253985431,True,True,True,Tallinn,2024-03-22,343,3,1121.33,1,3,4,8,Potential
2403.0,Rasmus,Lill,,+37254103559,False,True,True,Valga,2024-12-08,82,3,1021.44,4,3,4,11,Loyal
2404.0,Piret,Orav,piret.orav@mail.ee,+37259046311,True,True,True,Paide,2024-12-31,59,4,912.02,5,4,3,12,Loyal
2405.0,Laura,Rebane,laura.rebane@mail.ee,+37286054174,True,True,True,Jõhvi,2023-09-15,532,3,408.0,1,3,2,6,At Risk
2406.0,Sigrid,Kõiv,sigrid.koiv@outlook.com,+37257870434,True,True,True,Tallinn,2024-10-25,126,1,482.26,3,1,2,6,At Risk
2407.0,Taavi,Koppel,taavi.koppel@mail.ee,+37251822433,True,True,True,Kuressaare,2026-01-07,-313,4,1279.5900000000001,5,4,4,13,VIP Champions
2409.0,Rein,Saar,rein.saar@hot.ee,+37284049070,True,True,True,Jõhvi,2025-01-04,55,4,810.53,5,4,3,12,Loyal
2410.0,Margus,Kukk,margus.kukk2@hot.ee,+37259049689,True,True,True,Tallinn,2025-02-14,14,3,374.72,5,3,2,10,Loyal
2411.0,Piret,Oja,piret.oja@telia.ee,+37255399916,True,True,True,Tartu,2024-11-29,91,1,221.19,4,1,1,6,At Risk
2412.0,Marko,Liiv,marko.liiv@telia.ee,+37259208941,True,True,True,Tallinn,2024-07-02,241,1,50.85,2,1,1,4,At Risk
2413.0,Tõnu,Kaalep,tonu.kaalep@telia.ee,+37251231419,True,True,True,Narva,2024-10-25,126,3,338.6,3,3,1,7,Potential
2414.0,Riina,Veski,riina.veski@outlook.com,+37259588115,True,True,True,Tartu,2025-02-05,23,2,405.96,5,2,2,9,Potential
2415.0,Kadri,Sild,kadri.sild@hot.ee,+37251397828,True,True,True,Tallinn,2025-02-17,11,1,251.96,5,1,1,7,Potential
2416.0,Sander,Rosin,sander.rosin@telia.ee,+37254587389,True,True,True,Tartu,2024-02-26,368,3,407.07,1,3,2,6,At Risk
2417.0,Kristjan,Lepp,kristjan.lepp@gmail.com,+37257698481,True,True,True,Tartu,2024-09-23,158,3,626.9399999999999,3,3,2,8,Potential
2418.0,Marit,Toom,marit.toom@outlook.com,+37258772844,True,True,True,Tallinn,2024-07-26,217,3,795.5400000000001,2,3,3,8,Potential
2419.0,Merle,Lass,merle.lass@gmail.com,+37258515365,True,True,True,Viljandi,2024-02-28,366,2,177.6,1,2,1,4,At Risk
2420.0,Ene,Kangur,ene.kangur@mail.ee,+37283037380,True,True,True,Tallinn,2024-10-08,143,4,1671.24,3,4,5,12,Loyal
2422.0,Arvo,Paas,arvo.paas@gmail.com,+37286406047,True,True,True,Tartu,2024-05-07,297,5,759.27,2,5,3,10,Loyal
2423.0,Kristjan,Sild,kristjan.sild@mail.ee,+37252521798,True,True,True,Jõhvi,2024-08-04,208,7,1475.29,2,5,5,12,Loyal
2424.0,Anna,Arro,anna.arro@telia.ee,+37256196424,True,True,True,Tartu,2024-09-30,151,3,900.62,3,3,3,9,Potential
2425.0,Sirje,Ilves,sirje.ilves@gmail.com,+37251435253,True,True,True,Pärnu,2024-09-21,160,4,1834.12,3,4,5,12,Loyal
2427.0,Katrin,Lill,katrin.lill@gmail.com,+37257251909,True,True,True,Viljandi,2024-05-08,296,3,940.88,2,3,3,8,Potential
2428.0,Grete,Arro,,+37253047113,False,True,True,Tallinn,2024-12-06,84,1,405.14,4,1,2,7,Potential
2429.0,Hille,Pihl,hille.pihl@yahoo.com,+37283191806,True,True,True,Tartu,2024-11-19,101,4,850.8299999999999,4,4,3,11,Loyal
2430.0,Kalev,Lill,,+37286941144,False,True,True,Tallinn,2024-08-22,190,2,590.73,3,2,2,7,Potential
2431.0,Jüri,Mets,juri.mets@outlook.com,+37282895074,True,True,True,Tallinn,2024-08-13,199,3,845.0799999999999,3,3,3,9,Potential
2432.0,Marko,Arro,marko.arro@mail.ee,+37254222905,True,True,True,Tallinn,2025-01-24,35,3,797.23,5,3,3,11,Loyal
2433.0,Tarmo,Tammik,tarmo.tammik@hot.ee,+37256832862,True,True,True,Tallinn,2024-03-26,339,2,261.84000000000003,1,2,1,4,At Risk
2434.0,Enn,Orav,enn.orav@outlook.com,+37255529676,True,True,True,Tallinn,2025-02-08,20,4,849.14,5,4,3,12,Loyal
2435.0,Riina,Rosin,riina.rosin@gmail.com,+37257706844,True,True,True,Tallinn,2024-12-14,76,5,755.3499999999999,4,5,3,12,Loyal
2436.0,Grete,Kukk,grete.kukk2@hot.ee,+37256385099,True,True,True,Tartu,2024-08-19,193,3,1025.57,3,3,4,10,Loyal
2439.0,Margus,Mitt,margus.mitt@yahoo.com,+37284818428,True,True,True,Pärnu,2025-02-22,6,4,540.62,5,4,2,11,Loyal
2440.0,Lea,Must,,+37286715776,False,True,True,Tallinn,2023-11-03,483,3,645.47,1,3,3,7,Potential
2441.0,Kristjan,Paas,kristjan.paas@gmail.com,+37253429348,True,True,True,Tallinn,2024-03-26,339,3,1634.1200000000001,1,3,5,9,Potential
2442.0,Külli,Pihl,kulli.pihl2@hot.ee,+37257735923,True,True,True,Kuressaare,2025-01-18,41,2,1423.93,5,2,4,11,Loyal
2443.0,Laura,Sild,laura.sild@telia.ee,+37253260638,True,True,True,Tallinn,2024-10-20,131,3,1437.3000000000002,3,3,5,11,Loyal
